inst_purp,cam_cnt,inst_ym,lon,lat
생활방범,1,2010-01,126.9143,37.1249
생활방범,1,2020-11,126.95,37.2269
생활방범,1,2020-11,126.95,37.2269
생활방범,1,2020-11,126.95,37.2269
생활방범,1,2020-11,126.9505,37.2284
생활방범,1,2020-11,127.0802,37.1923
생활방범,1,2020-11,127.0802,37.1923
생활방범,1,2020-11,127.0802,37.1923
생활방범,1,2008-01,127.0739,37.1996
생활방범,1,2008-01,127.0782,37.1859
생활방범,1,2020-11,127.0782,37.1859
생활방범,1,2020-11,127.0782,37.1859
생활방범,1,2020-11,127.0782,37.1859
생활방범,1,2016-01,126.8989,37.0994
생활방범,1,2016-01,126.8989,37.0994
생활방범,1,2016-01,126.8989,37.0994
생활방범,1,2016-01,126.9016,37.0987
생활방범,1,2016-01,126.9016,37.0987
생활방범,1,2016-01,126.9015,37.0982
생활방범,1,2020-06,127.1233,37.2036
생활방범,1,2020-06,127.1233,37.2036
생활방범,1,2020-06,127.1233,37.2036
생활방범,1,2018-06,126.8295,37.1965
생활방범,1,2018-06,126.8295,37.1965
생활방범,1,2018-06,126.8277,37.1965
생활방범,1,2022-08,126.9776,37.2182
생활방범,1,2022-08,126.9538,37.2257
생활방범,1,2022-08,126.9378,37.1835
생활방범,1,2022-08,126.9418,37.1484
생활방범,1,2022-08,126.9618,37.2376
생활방범,1,2022-08,126.6939,37.1589
생활방범,1,2022-08,126.8678,37.2527
생활방범,1,2022-08,126.8473,37.2365
생활방범,1,2022-08,126.8504,37.244
생활방범,1,2018-06,126.8256,37.2107
생활방범,1,2018-06,126.824,37.2107
생활방범,1,2018-06,126.824,37.2107
생활방범,1,2018-06,126.824,37.2107
생활방범,1,2018-06,126.822,37.2094
생활방범,1,2018-06,126.822,37.2094
생활방범,1,2018-06,126.822,37.2094
생활방범,1,2018-06,126.8208,37.2104
생활방범,1,2018-06,126.8208,37.2104
생활방범,1,2017-11,126.9768,37.1261
생활방범,1,2017-11,126.9768,37.1261
생활방범,1,2017-11,126.9915,37.1231
생활방범,1,2017-11,126.9692,37.1084
생활방범,1,2015-03,127.1243,37.2071
생활방범,1,2015-03,127.1227,37.2036
생활방범,1,2015-03,127.1227,37.2036
생활방범,1,2015-03,127.1232,37.2046
생활방범,1,2015-03,127.1232,37.2046
생활방범,1,2015-03,127.1229,37.2056
생활방범,1,2015-03,127.1229,37.2056
생활방범,1,2015-03,127.1229,37.2056
생활방범,1,2015-03,127.117,37.2072
생활방범,1,2015-03,127.1196,37.2047
생활방범,1,2015-03,127.1196,37.2047
생활방범,1,2015-03,127.1196,37.2047
생활방범,1,2018-12,127.1033,37.1853
생활방범,1,2018-12,127.1033,37.1853
생활방범,1,2018-12,127.1033,37.1853
생활방범,1,2018-12,127.1041,37.184
생활방범,1,2018-12,127.1041,37.184
생활방범,1,2010-01,126.8555,37.1834
생활방범,1,2010-01,126.8555,37.1834
생활방범,1,2020-11,127.0779,37.1992
생활방범,1,2020-11,127.0794,37.1964
생활방범,1,2020-11,127.0794,37.1964
생활방범,1,2020-11,127.0794,37.1964
생활방범,1,2020-11,127.0794,37.1964
생활방범,1,2020-11,127.0803,37.1982
생활방범,1,2020-11,127.0803,37.1982
생활방범,1,2020-11,127.0803,37.1982
생활방범,1,2020-11,127.0797,37.2019
생활방범,1,2020-11,127.0797,37.2019
생활방범,1,2020-11,127.0797,37.2019
생활방범,1,2020-11,127.0797,37.2019
생활방범,1,2023-09,127.0847,37.196
생활방범,1,2023-09,127.0847,37.196
생활방범,1,2023-09,127.0847,37.196
생활방범,1,2023-09,127.1026,37.1715
생활방범,1,2023-09,127.1025,37.1712
생활방범,1,2022-06,126.726,37.204
생활방범,1,2022-06,126.726,37.204
생활방범,1,2022-06,126.726,37.204
생활방범,1,2022-06,126.7482,37.2139
생활방범,1,2022-06,126.7482,37.2139
생활방범,1,2022-06,126.7482,37.2139
생활방범,1,2022-06,126.8016,37.0674
생활방범,1,2022-06,126.8016,37.0674
생활방범,1,2022-06,126.8016,37.0674
생활방범,1,2022-06,126.8134,37.1295
생활방범,1,2020-11,126.9505,37.2284
생활방범,1,2020-11,126.9505,37.2284
생활방범,1,2020-11,126.9505,37.2284
생활방범,1,2020-11,126.9515,37.2264
생활방범,1,2020-11,126.9515,37.2264
생활방범,1,2020-11,126.9515,37.2264
생활방범,1,2020-11,126.9515,37.2264
생활방범,1,2020-11,126.9509,37.2254
생활방범,1,2020-11,126.9509,37.2254
생활방범,1,2020-11,126.9509,37.2254
생활방범,1,2020-11,126.9514,37.2282
생활방범,1,2020-11,126.9514,37.2282
생활방범,1,2008-01,127.0623,37.2058
생활방범,1,2008-01,127.0643,37.2108
생활방범,1,2008-01,127.0626,37.207
생활방범,1,2020-11,126.9424,37.236
생활방범,1,2020-11,126.9424,37.236
생활방범,1,2020-11,126.9424,37.236
생활방범,1,2016-01,126.9009,37.1038
생활방범,1,2016-01,126.901,37.1043
생활방범,1,2016-01,126.901,37.1043
생활방범,1,2016-01,126.9022,37.1047
생활방범,1,2018-12,127.0935,37.1683
생활방범,1,2018-12,127.0935,37.1683
생활방범,1,2018-12,127.0935,37.1683
생활방범,1,2018-12,127.0952,37.1685
생활방범,1,2018-12,127.0952,37.1685
생활방범,1,2018-12,127.0952,37.1685
생활방범,1,2018-12,127.0954,37.1674
생활방범,1,2022-08,126.7044,37.1466
생활방범,1,2022-08,126.6555,37.1898
생활방범,1,2022-08,126.7245,37.1654
생활방범,1,2022-08,126.6718,37.1592
생활방범,1,2022-08,126.7037,37.1727
생활방범,1,2022-08,126.9758,37.0799
생활방범,1,2022-08,126.9735,37.0775
생활방범,1,2022-08,126.8142,37.033
생활방범,1,2022-08,126.8032,37.0945
생활방범,1,2023-11,126.9024,37.1028
생활방범,1,2023-11,126.9024,37.1028
생활방범,1,2023-11,126.9024,37.1028
생활방범,1,2023-11,126.9024,37.1028
생활방범,1,2023-11,126.9034,37.1029
생활방범,1,2023-11,126.9034,37.1029
생활방범,1,2023-11,126.9034,37.1029
생활방범,1,2023-11,126.9034,37.1029
생활방범,1,2023-11,127.0367,37.2118
생활방범,1,2023-11,127.0367,37.2118
생활방범,1,2022-08,126.7954,37.0961
생활방범,1,2023-09,126.7954,37.0961
생활방범,1,2022-08,126.7903,37.0694
생활방범,1,2022-08,126.8205,37.0874
생활방범,1,2022-08,126.835,37.0523
생활방범,1,2022-08,126.9628,37.1957
생활방범,1,2022-08,126.9885,37.146
생활방범,1,2018-12,127.1041,37.184
생활방범,1,2018-12,127.1041,37.184
생활방범,1,2018-12,127.1058,37.1839
생활방범,1,2018-12,127.1058,37.1839
생활방범,1,2018-12,127.1058,37.1839
생활방범,1,2018-12,127.1058,37.1839
생활방범,1,2018-12,127.1062,37.1845
생활방범,1,2018-12,127.1062,37.1845
생활방범,1,2018-12,127.1062,37.1845
생활방범,1,2018-12,127.1074,37.1834
생활방범,1,2018-12,127.1074,37.1834
생활방범,1,2018-12,127.1074,37.1834
생활방범,1,2018-12,127.1074,37.1834
생활방범,1,2018-12,127.1093,37.1833
생활방범,1,2008-01,127.0638,37.21
생활방범,1,2008-01,127.0641,37.2101
생활방범,1,2008-01,127.0683,37.1866
생활방범,1,2020-11,127.0692,37.1882
생활방범,1,2008-01,127.0692,37.1882
생활방범,1,2008-01,127.0705,37.202
생활방범,1,2008-01,127.0645,37.2083
생활방범,1,2008-01,127.0821,37.1859
생활방범,1,2008-01,127.0662,37.208
생활방범,1,2020-11,127.0662,37.208
생활방범,1,2016-01,126.9035,37.1057
생활방범,1,2016-01,126.9035,37.1057
생활방범,1,2016-01,126.9014,37.1058
생활방범,1,2016-01,126.9014,37.1058
생활방범,1,2016-01,126.9014,37.1058
생활방범,1,2016-01,126.9014,37.1058
생활방범,1,2016-01,126.9016,37.1055
생활방범,1,2022-06,126.8134,37.1295
생활방범,1,2022-06,126.8134,37.1295
생활방범,1,2022-06,126.8833,37.1759
생활방범,1,2020-11,127.0779,37.1992
생활방범,1,2022-06,126.8833,37.1759
생활방범,1,2022-06,126.8833,37.1759
생활방범,1,2022-06,126.908,37.1667
생활방범,1,2023-09,126.9608,37.1538
생활방범,1,2023-09,126.9608,37.1538
생활방범,1,2023-09,126.9589,37.1515
생활방범,1,2023-09,126.9589,37.1515
생활방범,1,2015-03,127.1066,37.2043
생활방범,1,2015-03,127.1066,37.2043
생활방범,1,2015-03,127.1112,37.2041
생활방범,1,2015-03,127.1112,37.2041
차량방범,1,2023-09,127.104,37.2183
차량방범,1,2023-09,127.104,37.2183
차량방범,1,2023-09,127.1037,37.2177
차량방범,1,2022-05,126.8953,37.13
차량방범,1,2022-05,126.9345,37.201
차량방범,1,2022-05,126.6966,37.197
차량방범,1,2022-05,126.8997,37.248
차량방범,1,2022-05,126.7748,37.2063
차량방범,1,2022-05,126.9858,37.1049
차량방범,1,2022-05,126.9858,37.1049
차량방범,1,2022-05,127.0948,37.2174
차량방범,1,2022-05,127.0646,37.2287
차량방범,1,2022-05,127.0646,37.2287
차량방범,1,2022-05,127.0729,37.2256
차량방범,1,2022-05,127.0846,37.1622
차량방범,1,2022-05,127.0244,37.2278
차량방범,1,2022-05,127.0244,37.2278
생활방범,1,2018-12,127.0954,37.1674
생활방범,1,2018-12,127.0954,37.1674
생활방범,1,2018-12,127.0954,37.1674
생활방범,1,2018-12,127.0936,37.1669
생활방범,1,2018-12,127.0936,37.1669
생활방범,1,2018-12,127.0936,37.1669
생활방범,1,2018-12,127.0936,37.1669
생활방범,1,2018-12,127.0941,37.1686
생활방범,1,2018-12,127.0941,37.1686
생활방범,1,2018-12,127.0941,37.1686
생활방범,1,2018-12,127.0941,37.1686
생활방범,1,2018-12,127.0961,37.1669
생활방범,1,2018-12,127.0961,37.1669
생활방범,1,2018-12,127.0961,37.1669
생활방범,1,2018-12,127.0961,37.1669
생활방범,1,2018-12,127.0953,37.166
생활방범,1,2018-12,127.0953,37.166
생활방범,1,2018-12,127.0953,37.166
생활방범,1,2018-12,127.0996,37.1667
생활방범,1,2018-12,127.0996,37.1667
생활방범,1,2018-12,127.0996,37.1667
생활방범,1,2018-12,127.0934,37.1652
생활방범,1,2018-12,127.0934,37.1652
생활방범,1,2018-12,127.0934,37.1652
생활방범,1,2023-09,127.1201,37.1727
생활방범,1,2013-03,126.821,37.2386
생활방범,1,2016-05,126.8593,37.1848
생활방범,1,2022-08,127.0112,37.1472
생활방범,1,2022-08,126.9745,37.1608
생활방범,1,2022-08,126.9853,37.1455
생활방범,1,2022-08,126.9906,37.1899
생활방범,1,2022-08,126.8709,37.151
생활방범,1,2022-08,126.8615,37.1508
생활방범,1,2022-08,126.8726,37.1734
생활방범,1,2022-08,126.884,37.1385
생활방범,1,2022-08,126.9043,37.0971
생활방범,1,2022-08,126.9193,37.1219
생활방범,1,2022-08,126.8959,37.0812
생활방범,1,2022-08,126.9504,37.1331
생활방범,1,2022-08,126.98,37.1347
생활방범,1,2022-08,126.9463,37.113
생활방범,1,2023-09,127.1015,37.1713
생활방범,1,2016-01,127.048,37.2052
생활방범,1,2020-12,127.048,37.2052
생활방범,1,2020-12,127.048,37.2052
생활방범,1,2020-12,126.8321,37.2189
생활방범,1,2016-01,126.9504,37.1002
생활방범,1,2022-08,126.9724,37.2267
생활방범,1,2020-12,126.7087,37.1665
생활방범,1,2020-12,126.909,37.25232
생활방범,1,2021-01,127.0368,37.2005
생활방범,1,2021-01,127.0368,37.2005
생활방범,1,2021-01,126.8503,37.1809
생활방범,1,2021-03,127.0276,37.2062
생활방범,1,2021-03,127.0276,37.2062
생활방범,1,2021-03,127.0276,37.2062
생활방범,1,2015-07,126.9527,37.2365
생활방범,1,2015-07,126.9182,37.1302
생활방범,1,2015-07,126.9182,37.1302
생활방범,1,2015-07,126.9182,37.1302
생활방범,1,2015-07,126.9725,37.2185
생활방범,1,2015-07,126.9725,37.2185
생활방범,1,2015-07,126.9725,37.2185
생활방범,1,2015-07,127.0457,37.2172
생활방범,1,2015-07,127.0457,37.2172
생활방범,1,2015-07,126.9658,37.2002
생활방범,1,2015-07,126.9658,37.2002
생활방범,1,2016-01,126.9025,37.1305
생활방범,1,2020-11,126.9025,37.1305
생활방범,1,2016-03,127.0133,37.2109
생활방범,1,2016-03,127.0133,37.2109
생활방범,1,2015-03,127.1149,37.2015
생활방범,1,2015-03,127.1068,37.209
생활방범,1,2016-03,126.8886,37.272
생활방범,1,2016-03,126.8886,37.272
생활방범,1,2014-08,126.9023,37.1316
생활방범,1,2020-11,126.9023,37.1316
생활방범,1,2020-11,126.9023,37.1316
생활방범,1,2014-08,126.9366,37.2252
생활방범,1,2015-07,126.8702,37.1626
생활방범,1,2015-07,126.8702,37.1626
생활방범,1,2017-12,127.0607,37.2064
생활방범,1,2020-11,127.0607,37.2064
생활방범,1,2010-01,126.914,37.1294
생활방범,1,2010-01,126.914,37.1294
차량방범,1,2022-05,127.0886,37.2091
차량방범,1,2022-05,127.0886,37.2091
차량방범,1,2022-05,127.0903,37.2094
차량방범,1,2022-05,127.0903,37.2094
차량방범,1,2023-08,127.0032,37.2098
차량방범,1,2023-08,127.0032,37.2098
차량방범,1,2023-08,126.9978,37.2042
차량방범,1,2023-08,126.9978,37.2042
생활방범,1,2023-09,127.0162,37.1429
생활방범,1,2023-09,127.0162,37.1429
생활방범,1,2023-09,127.0136,37.1351
생활방범,1,2023-09,127.0136,37.1351
생활방범,1,2023-09,127.0136,37.1351
생활방범,1,2015-03,127.0998,37.2051
생활방범,1,2015-03,127.0998,37.2051
생활방범,1,2015-03,127.0998,37.2051
생활방범,1,2015-03,127.1213,37.204
생활방범,1,2015-03,127.1213,37.204
생활방범,1,2015-03,127.1213,37.204
생활방범,1,2015-03,127.1066,37.2043
생활방범,1,2015-03,127.1148,37.2041
생활방범,1,2010-01,126.914,37.1294
생활방범,1,2010-01,126.9268,37.1279
생활방범,1,2010-01,126.9268,37.1279
생활방범,1,2010-01,126.9268,37.1279
생활방범,1,2010-01,126.9268,37.1279
생활방범,1,2010-01,126.9226,37.1236
생활방범,1,2010-01,126.9226,37.1236
생활방범,1,2010-01,126.9226,37.1236
생활방범,1,2020-11,126.9429,37.236
생활방범,1,2020-11,126.9429,37.236
생활방범,1,2020-11,126.9429,37.236
생활방범,1,2014-01,127.081,37.1647
생활방범,1,2014-01,127.0899,37.1834
생활방범,1,2014-01,127.092,37.1834
생활방범,1,2014-01,127.0896,37.1677
생활방범,1,2014-01,127.0809,37.1656
생활방범,1,2014-01,127.0921,37.1823
생활방범,1,2014-01,127.0854,37.1646
생활방범,1,2008-01,127.0666,37.1991
생활방범,1,2015-07,127.0666,37.1991
생활방범,1,2008-01,127.0555,37.2089
생활방범,1,2020-11,127.0556,37.2087
생활방범,1,2020-11,127.0556,37.2087
생활방범,1,2008-01,127.0554,37.2079
생활방범,1,2020-11,127.0554,37.2079
생활방범,1,2015-02,127.0663,37.2045
생활방범,1,2015-02,127.0663,37.2045
생활방범,1,2008-01,127.0648,37.2071
생활방범,1,2008-01,127.0549,37.2015
생활방범,1,2020-11,127.0549,37.2015
생활방범,1,2010-01,126.8015,37.1732
생활방범,1,2010-01,126.8015,37.1732
생활방범,1,2010-01,126.8186,37.1771
생활방범,1,2010-01,126.8186,37.1771
생활방범,1,2015-12,126.8343,37.194
생활방범,1,2014-08,127.1379,37.2047
생활방범,1,2014-08,127.1379,37.2047
생활방범,1,2016-10,127.0923,37.1811
생활방범,1,2016-10,127.0923,37.1811
생활방범,1,2016-10,127.0923,37.1811
생활방범,1,2016-10,127.0923,37.1811
생활방범,1,2015-12,127.1413,37.2057
생활방범,1,2015-12,127.1413,37.2057
생활방범,1,2014-08,127.1152,37.1558
생활방범,1,2014-08,127.1152,37.1558
생활방범,1,2008-01,127.1384,37.2046
생활방범,1,2008-01,127.1384,37.2046
생활방범,1,2008-01,127.1384,37.2046
생활방범,1,2016-11,127.0746,37.1831
생활방범,1,2016-11,127.078,37.1808
생활방범,1,2016-11,127.08,37.1749
생활방범,1,2016-11,127.0765,37.1831
생활방범,1,2016-11,127.0765,37.1821
생활방범,1,2020-07,127.0754,37.1718
생활방범,1,2016-01,127.0754,37.1718
생활방범,1,2020-07,127.0754,37.1718
생활방범,1,2016-11,127.0766,37.173
생활방범,1,2017-11,127.1386,37.2059
생활방범,1,2017-11,127.1446,37.2066
생활방범,1,2010-01,126.9297,37.1259
생활방범,1,2014-12,127.0516,37.1984
생활방범,1,2014-12,127.0516,37.1984
생활방범,1,2014-12,127.0816,37.1959
생활방범,1,2020-11,127.0816,37.1959
생활방범,1,2016-01,126.9015,37.0982
생활방범,1,2016-01,126.9003,37.0981
생활방범,1,2016-01,126.9003,37.0981
생활방범,1,2016-01,126.9003,37.0981
생활방범,1,2016-01,126.899,37.1033
생활방범,1,2016-01,126.899,37.1033
생활방범,1,2016-01,126.8988,37.097
생활방범,1,2018-06,126.8232,37.197
생활방범,1,2018-06,126.8232,37.197
생활방범,1,2018-06,126.8267,37.1974
생활방범,1,2018-06,126.8267,37.1974
생활방범,1,2018-06,126.8267,37.1974
생활방범,1,2018-06,126.835,37.1961
생활방범,1,2018-06,126.835,37.1961
생활방범,1,2018-06,126.826,37.1965
생활방범,1,2018-06,126.826,37.1965
생활방범,1,2018-06,126.826,37.1965
생활방범,1,2018-06,126.8285,37.1972
생활방범,1,2018-06,126.8285,37.1972
생활방범,1,2018-06,126.8285,37.1972
생활방범,1,2018-06,126.8295,37.1965
생활방범,1,2020-11,127.0549,37.2015
생활방범,1,2008-01,127.0558,37.2014
생활방범,1,2008-01,127.0706,37.2094
생활방범,1,2020-11,127.0706,37.2094
생활방범,1,2020-11,127.0706,37.2094
생활방범,1,2020-11,127.0706,37.2094
생활방범,1,2020-11,127.0706,37.2094
생활방범,1,2008-01,127.08,37.2114
생활방범,1,2020-11,127.08,37.2114
생활방범,1,2015-12,126.8343,37.194
생활방범,1,2015-12,126.8343,37.194
생활방범,1,2007-01,126.8222,37.206
생활방범,1,2008-01,126.8399,37.222
생활방범,1,2008-01,126.8399,37.222
생활방범,1,2008-01,126.8399,37.222
생활방범,1,2014-05,126.856,37.2109
생활방범,1,2014-05,126.856,37.2109
생활방범,1,2014-05,126.856,37.2109
생활방범,1,2007-01,126.818,37.248
생활방범,1,2012-01,126.8283,37.2012
생활방범,1,2012-01,126.8313,37.2089
생활방범,1,2017-05,126.826,37.2665
생활방범,1,2017-05,126.826,37.2665
생활방범,1,2017-05,126.826,37.2665
생활방범,1,2014-08,126.8069,37.1628
생활방범,1,2014-08,126.8069,37.1628
생활방범,1,2009-01,126.8043,37.2038
생활방범,1,2009-01,126.8043,37.2038
생활방범,1,2018-12,126.9131,37.1239
생활방범,1,2010-01,126.8341,37.1763
생활방범,1,2010-01,126.8341,37.1763
생활방범,1,2010-01,126.8015,37.1732
생활방범,1,2016-11,126.7587,37.2006
생활방범,1,2016-11,126.7223,37.1851
생활방범,1,2016-11,126.7539,37.1995
생활방범,1,2016-11,126.7595,37.1938
생활방범,1,2016-11,126.7576,37.1952
생활방범,1,2016-11,126.786,37.1878
생활방범,1,2016-11,126.7857,37.1894
생활방범,1,2016-11,126.7799,37.1864
생활방범,1,2020-11,127.0816,37.1959
생활방범,1,2014-12,126.9016,37.1304
생활방범,1,2014-12,126.9016,37.1304
생활방범,1,2019-04,127.0919,37.1914
생활방범,1,2019-04,127.0756,37.1895
생활방범,1,2019-04,126.9542,37.2374
생활방범,1,2014-08,126.9699,37.2163
생활방범,1,2015-08,126.9301,37.1281
생활방범,1,2015-08,126.9301,37.1281
생활방범,1,2015-08,126.9301,37.1281
생활방범,1,2023-10,126.9301,37.1281
생활방범,1,2023-10,126.9301,37.1281
생활방범,1,2014-08,127.048,37.2127
생활방범,1,2020-11,127.0647,37.211
생활방범,1,2020-11,127.0647,37.211
생활방범,1,2020-11,127.0647,37.211
생활방범,1,2008-01,127.0609,37.2075
생활방범,1,2008-01,127.0609,37.2075
생활방범,1,2008-01,127.0616,37.2062
생활방범,1,2008-01,127.0615,37.2077
생활방범,1,2008-01,127.0615,37.2077
생활방범,1,2008-01,127.0616,37.2086
